Marital status;Application mode;Application order;Course;Daytime evening attendance ;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;1;1;9773;1;1;143;1;1;38;8;8;136,7;1;0;0;1;0;1;18;0;0;6;6;6;13,8333333333333;0;0;6;6;6;14;0;11,1;0,6;2,02;Dropout
1;17;2;9556;1;1;133,1;1;37;38;9;8;106;1;0;0;1;0;0;19;0;0;7;16;2;12,75;0;0;7;12;2;11;0;8,9;1,4;3,51;Dropout
1;1;2;9070;1;1;134;1;1;19;3;3;127,7;1;0;0;0;0;0;18;0;1;6;8;6;11,7142857142857;1;0;6;11;4;11,3333333333333;0;13,9;-0,3;0,79;Dropout
1;16;1;9085;1;1;150;1;3;3;2;1;153,5;1;0;0;1;0;0;19;0;0;6;7;6;15,7142857142857;0;0;6;6;6;14,6666666666667;0;13,9;-0,3;0,79;Dropout
1;17;1;9147;1;1;117;1;37;37;9;9;109,3;0;0;0;0;0;0;22;0;0;5;9;2;10;1;0;5;11;1;10;0;9,4;-0,8;-3,12;Dropout
4;43;4;9991;0;12;133,1;1;37;37;9;9;153;0;0;0;0;0;0;40;0;0;5;10;0;0;0;0;5;5;0;0;0;7,6;2,6;0,32;Dropout
1;7;1;9085;1;3;120;1;37;37;7;7;120;0;0;0;1;0;0;32;0;4;10;20;4;11,5;2;3;9;13;3;11,6666666666667;2;15,5;2,8;-4,06;Dropout
2;39;1;9147;1;1;130;1;37;37;9;9;117,9;0;0;0;1;0;0;35;0;0;1;1;0;0;1;0;5;0;0;0;0;10,8;1,4;1,74;Dropout
4;39;1;8014;0;19;133,1;1;37;37;9;9;95;0;0;1;0;0;0;50;0;0;6;11;0;0;0;0;5;6;0;0;0;8,9;1,4;3,51;Dropout
2;1;1;9147;1;1;133,1;1;34;34;0;0;131,8;0;0;0;1;0;0;24;0;14;15;17;14;11,3571428571429;0;13;14;15;13;12,8461538461538;0;7,6;2,6;0,32;Dropout
1;1;5;9119;1;1;132;1;38;19;5;3;119,1;0;0;0;1;0;0;18;0;0;5;11;0;0;0;0;5;8;0;0;0;9,4;-0,8;-3,12;Dropout
1;43;1;9991;0;1;141;1;37;37;9;9;131,9;0;0;0;1;0;0;21;0;6;10;20;6;11,5;0;5;10;17;5;12,4;0;9,4;-0,8;-3,12;Dropout
1;44;1;9003;1;39;130;1;37;37;9;10;130;0;0;0;1;1;0;25;0;0;6;6;0;0;0;0;6;8;0;0;0;15,5;2,8;-4,06;Dropout
2;39;1;9500;1;1;133,1;1;37;37;9;9;130,1;0;0;0;0;1;0;37;0;0;7;10;5;13;0;0;7;9;5;12,88;0;11,1;0,6;2,02;Dropout
1;39;1;9500;1;1;133,1;1;37;37;7;7;124,5;0;0;0;0;1;0;38;0;0;7;11;5;12,18;0;0;7;11;4;11,8125;0;11,1;0,6;2,02;Dropout
2;39;1;9670;1;1;130;1;19;38;9;9;162,3;0;0;0;1;1;0;36;0;0;6;13;3;11,3333333333333;0;0;6;12;5;11,4;0;13,9;-0,3;0,79;Dropout
1;1;1;9670;1;1;130;1;1;1;0;0;119,5;0;0;0;0;1;0;19;0;0;5;5;0;0;0;0;6;0;0;0;0;9,4;-0,8;-3,12;Dropout
1;39;1;9130;1;1;150;1;1;1;4;10;110;0;0;1;1;1;0;24;0;0;5;13;2;12,5;2;0;5;8;3;12,3333333333333;0;9,4;-0,8;-3,12;Dropout
1;1;1;171;1;1;162;1;37;37;9;9;142,8;1;0;0;1;1;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;12,7;3,7;-1,7;Dropout
2;43;3;9991;0;1;120;1;37;37;9;9;128,2;1;0;0;1;1;0;32;0;0;5;5;0;0;0;0;5;5;0;0;0;7,6;2,6;0,32;Dropout
2;39;1;9991;0;19;133,1;1;38;38;7;8;120;0;0;0;1;1;0;39;0;0;5;9;0;0;0;0;5;5;1;10;0;12,7;3,7;-1,7;Dropout
1;7;1;9119;1;3;130;1;37;37;9;9;130;0;0;0;0;1;0;33;0;0;5;6;0;0;0;0;5;5;0;0;0;12,7;3,7;-1,7;Dropout
2;39;1;9991;0;1;133,1;1;37;37;5;8;133,2;0;0;0;0;1;0;43;0;0;5;13;2;11,5;0;0;5;12;3;10,8;0;13,9;-0,3;0,79;Dropout
2;43;1;9991;0;1;114;1;37;37;7;8;116,7;0;0;0;1;1;0;49;0;0;5;7;4;13,3333333333333;0;0;5;9;4;11,6;1;16,2;0,3;-0,92;Dropout
1;1;1;9147;1;1;122;1;1;19;9;9;120,3;1;0;0;1;1;1;19;0;0;5;8;5;12,6;0;0;5;9;5;13,6;0;8,9;1,4;3,51;Dropout
1;39;1;9070;1;1;140;1;37;37;9;10;118;0;0;1;1;1;1;45;0;0;6;6;6;13,5;0;0;6;6;0;0;0;16,2;0,3;-0,92;Dropout
1;17;3;9147;1;1;127;1;37;37;5;7;116,2;0;0;0;1;1;0;18;0;0;5;10;0;0;1;0;5;13;0;0;0;9,4;-0,8;-3,12;Dropout
1;17;1;9254;1;1;126;1;37;37;5;1;126;0;0;0;0;1;0;29;0;0;6;12;0;0;0;0;6;6;0;0;6;9,4;-0,8;-3,12;Dropout
1;17;6;9500;1;1;140;1;1;1;4;3;130,7;1;0;0;1;1;1;18;0;0;7;7;7;12,7185714285714;0;0;8;11;8;12,8055555555556;0;11,1;0,6;2,02;Dropout
1;1;1;171;1;1;140;1;19;19;1;1;129,5;1;0;0;1;1;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;10,8;1,4;1,74;Dropout
4;39;1;9670;1;19;133,1;1;37;37;9;7;130;0;0;1;1;1;1;29;0;0;6;16;1;14;0;0;6;7;0;0;0;11,1;0,6;2,02;Dropout
1;39;1;9670;1;1;120;1;11;11;90;4;114;1;0;0;1;1;0;29;0;0;5;10;3;11,6666666666667;0;0;5;8;4;11,25;0;7,6;2,6;0,32;Dropout
1;17;1;171;1;1;123;1;3;12;2;9;116,4;1;0;1;1;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;10,8;1,4;1,74;Dropout
1;1;1;9119;1;1;136;1;38;38;9;9;121,7;1;0;0;1;1;0;18;0;0;5;10;0;0;0;0;5;11;1;12;3;7,6;2,6;0,32;Dropout
2;42;1;9254;1;1;136;1;2;2;134;112;130;1;0;0;1;1;0;22;0;2;6;13;4;11,5;0;2;6;12;2;12,5;0;7,6;2,6;0,32;Dropout
1;43;1;9991;0;1;120;1;37;37;9;9;120;1;0;1;1;1;0;34;0;6;10;10;7;11,7142857142857;0;4;10;10;6;11,5;0;10,8;1,4;1,74;Dropout
1;17;1;171;1;1;125;1;37;37;7;9;134,1;1;0;0;1;1;0;24;0;12;17;19;13;11,6428571428571;0;12;17;25;12;11,25;0;11,1;0,6;2,02;Dropout
2;39;1;9003;1;1;111;1;1;3;4;2;162,4;0;0;1;0;1;0;49;0;4;12;16;5;11,6;0;2;7;7;5;11,2;0;8,9;1,4;3,51;Dropout
1;43;1;9500;1;1;120;1;2;4;4;5;136,6;0;0;0;1;1;0;23;0;0;7;14;5;11,94;0;0;7;14;6;12,2;0;13,9;-0,3;0,79;Dropout
1;18;3;9119;1;1;111;1;1;19;9;8;111;1;0;0;1;1;0;18;0;0;5;10;4;11,6;0;0;5;9;3;14,2;0;12,4;0,5;1,79;Dropout
2;39;1;9254;1;19;133,1;1;34;34;0;0;120;0;0;1;0;1;0;45;0;0;6;12;0;0;0;0;6;12;0;0;0;9,4;-0,8;-3,12;Dropout
1;39;1;9991;0;1;120;1;34;34;0;0;120,5;1;0;0;1;1;0;30;0;0;5;5;2;11;0;0;5;5;0;0;0;7,6;2,6;0,32;Dropout
1;51;1;9991;0;39;120;1;1;4;4;10;118,1;0;0;0;1;1;0;28;0;13;15;17;13;12;0;9;13;13;9;11,3333333333333;0;8,9;1,4;3,51;Dropout
1;39;1;9991;0;1;110;1;37;37;9;9;139;0;0;0;1;1;0;40;0;0;5;0;0;0;0;0;5;0;0;0;0;12,7;3,7;-1,7;Dropout
1;39;2;9147;1;19;133,1;1;38;19;4;10;116,3;0;0;0;0;1;0;32;0;0;5;5;0;0;0;0;5;9;0;0;0;10,8;1,4;1,74;Dropout
1;17;5;9254;1;1;118;1;19;37;5;5;120,5;1;0;0;1;1;0;19;0;0;6;12;4;12,5;0;0;6;12;4;10,25;0;7,6;2,6;0,32;Dropout
1;17;1;9119;1;1;130;1;1;3;4;2;123;0;0;0;1;1;0;18;0;0;5;10;1;10;0;0;5;7;0;0;0;9,4;-0,8;-3,12;Dropout
1;17;1;9670;1;1;132;1;38;37;9;9;122,9;0;0;0;0;1;0;20;0;0;6;6;6;11,5;0;0;6;9;2;13;0;10,8;1,4;1,74;Dropout
2;43;1;9130;1;9;133,1;1;34;34;0;0;128,2;0;0;0;1;1;0;28;0;0;5;9;0;0;0;0;5;5;0;0;0;7,6;2,6;0,32;Dropout
1;39;1;9670;1;1;140;1;37;37;9;9;148;1;0;0;0;1;0;31;0;0;6;14;0;0;0;0;6;6;0;0;0;12,7;3,7;-1,7;Dropout
1;39;1;9238;1;19;133,1;1;37;37;9;9;139;0;0;1;0;1;0;33;0;0;6;8;0;0;0;0;5;6;0;0;0;16,2;0,3;-0,92;Dropout
1;43;1;9147;1;1;120;1;37;37;5;3;113,4;0;0;0;1;1;0;22;0;0;5;9;3;13;0;0;5;9;3;11,6666666666667;0;12,7;3,7;-1,7;Dropout
1;44;1;9119;1;39;150;1;19;37;9;9;150;1;0;1;1;1;0;20;0;0;5;6;5;16,5;0;0;5;7;5;17,7142857142857;0;12,4;0,5;1,79;Dropout
1;39;1;9003;1;1;130;1;1;1;9;4;140;0;0;0;0;1;0;25;0;0;6;0;0;0;0;0;6;0;0;0;0;13,9;-0,3;0,79;Dropout
1;39;1;9130;1;19;133,1;1;34;34;99;99;96;0;0;0;1;1;0;31;0;0;5;5;0;0;0;0;5;5;0;0;0;7,6;2,6;0,32;Dropout
1;44;1;9119;1;39;160;1;3;38;2;3;160;0;0;1;0;1;0;24;0;2;6;6;2;16;0;2;7;7;2;16;0;8,9;1,4;3,51;Dropout
1;44;1;9119;1;39;130;1;19;3;3;4;130;0;0;1;0;1;0;23;0;0;5;5;0;0;0;0;5;5;0;0;0;15,5;2,8;-4,06;Dropout
2;39;1;9991;0;1;160;1;1;3;1;2;130;0;0;0;0;1;1;26;0;0;5;12;3;10,6666666666667;0;0;5;11;3;10,6666666666667;0;9,4;-0,8;-3,12;Dropout
1;39;1;9085;1;19;133,1;1;3;1;2;5;103;0;0;0;1;1;0;25;0;0;6;0;0;0;0;0;6;0;0;0;0;10,8;1,4;1,74;Dropout
1;43;1;9991;0;12;133,1;1;12;12;9;9;120;0;0;0;1;1;0;28;0;7;13;13;7;10,2857142857143;0;5;11;13;5;10,6;0;10,8;1,4;1,74;Dropout
1;42;1;9500;1;1;100;1;19;19;9;9;100;0;0;1;1;1;0;24;0;0;8;16;2;10,25;1;0;8;16;2;10,25;1;12,7;3,7;-1,7;Dropout
1;17;4;9085;1;1;126;1;1;3;5;5;123,9;1;0;0;1;1;0;21;0;0;6;0;0;0;0;0;6;0;0;0;0;10,8;1,4;1,74;Dropout
1;39;1;9991;0;1;133,1;1;38;37;9;9;154,4;0;0;0;1;1;0;27;0;0;5;0;0;0;0;0;5;0;0;0;0;10,8;1,4;1,74;Dropout
1;39;1;33;1;1;133,1;1;19;37;9;9;96,1;0;0;0;1;1;0;25;0;0;7;13;2;15;0;0;7;12;2;11,5;0;12,4;0,5;1,79;Dropout
1;7;1;171;1;3;130;1;1;2;9;2;130;0;0;0;0;1;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;9,4;-0,8;-3,12;Dropout
1;7;1;9991;0;40;130;1;1;3;4;2;130;0;0;0;1;1;0;27;0;0;5;0;0;0;0;0;5;0;0;0;0;8,9;1,4;3,51;Dropout
1;7;1;9670;1;3;110;1;27;37;3;3;110;1;0;0;1;1;0;27;0;7;12;12;9;12,3333333333333;0;6;11;11;6;13,1666666666667;0;9,4;-0,8;-3,12;Dropout
1;1;3;9773;1;1;127;1;19;38;8;3;133,7;1;0;1;1;1;0;18;0;0;6;6;6;13;0;0;6;7;5;11,8;0;12,7;3,7;-1,7;Dropout
1;44;1;9003;1;39;140;1;19;38;9;10;140;0;0;0;1;1;0;19;0;0;6;15;3;13,25;0;0;6;9;1;12;0;13,9;-0,3;0,79;Dropout
1;43;1;9147;1;1;133,1;1;4;19;2;1;128,2;0;0;0;1;0;0;23;0;7;11;18;11;15,0909090909091;1;2;6;7;6;14,5;0;9,4;-0,8;-3,12;Dropout
1;18;4;171;1;1;133;1;1;4;9;5;129,2;1;0;1;0;1;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;9,4;-0,8;-3,12;Dropout
1;44;1;9070;1;39;100;1;1;1;4;4;106;0;0;0;1;1;0;21;0;2;7;7;5;11,8;0;5;9;9;5;11;0;12,4;0,5;1,79;Dropout
1;17;1;9119;1;1;125;1;19;1;5;4;121,5;1;0;0;1;1;0;20;0;0;5;7;5;15,8;0;0;5;7;5;14,5714285714286;0;11,1;0,6;2,02;Dropout
1;44;1;9085;1;39;140;1;19;37;5;7;140;1;0;0;1;1;0;19;0;2;6;10;4;12,5;0;1;6;16;2;12;0;12,4;0,5;1,79;Dropout
1;1;1;9119;1;1;132;1;1;12;3;3;133,1;1;0;0;1;1;0;19;0;0;5;7;3;12;0;0;6;10;2;10,5;0;11,1;0,6;2,02;Dropout
1;17;1;9670;1;1;132;1;19;1;5;4;119,1;0;0;1;1;1;0;18;0;0;6;6;3;12,6666666666667;0;0;6;11;4;11,1428571428571;0;10,8;1,4;1,74;Dropout
1;1;1;9238;1;1;133;1;19;38;9;7;131,3;1;0;1;1;0;0;18;0;0;6;7;5;13,6;0;0;6;7;5;11,8;0;8,9;1,4;3,51;Dropout
1;15;1;9085;1;1;133,1;41;37;37;9;9;109,6;0;0;0;1;0;0;18;1;0;6;13;4;12,25;0;0;6;15;5;11;0;11,1;0,6;2,02;Dropout
1;18;6;8014;0;1;134;1;3;19;2;4;120,7;1;0;0;1;0;0;23;0;0;6;8;4;11;0;0;6;6;0;0;0;13,9;-0,3;0,79;Dropout
1;17;1;8014;0;1;119;1;34;34;0;0;112,4;1;0;0;1;0;0;26;0;4;7;15;7;11,5714285714286;0;2;6;14;2;11;0;7,6;2,6;0,32;Dropout
1;1;1;171;1;1;143;1;3;37;9;9;142,7;1;0;0;1;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;16,2;0,3;-0,92;Dropout
1;1;3;9773;1;1;117;1;38;19;7;7;110,4;1;0;1;0;0;0;19;0;0;6;7;6;12,1666666666667;0;0;6;10;2;10,3333333333333;0;16,2;0,3;-0,92;Dropout
1;1;2;9254;1;1;112;1;37;37;6;6;106,1;1;0;0;0;0;0;20;0;0;6;0;0;0;0;0;6;0;0;0;0;11,1;0,6;2,02;Dropout
1;17;1;9238;1;1;135;1;37;37;8;6;127;0;0;0;1;0;0;21;0;0;6;0;0;0;0;0;6;0;0;0;0;16,2;0,3;-0,92;Dropout
5;39;1;9853;1;19;133,1;1;37;37;9;8;118;0;0;0;1;0;0;27;0;0;7;14;6;11,6666666666667;0;0;7;10;1;10;0;12,4;0,5;1,79;Dropout
1;1;3;9238;1;1;124;1;19;1;7;10;116;1;0;1;1;0;0;19;0;0;6;7;0;0;0;0;5;5;0;0;0;13,9;-0,3;0,79;Dropout
1;1;6;9500;1;1;126;1;12;37;5;9;121,8;1;0;0;1;0;0;19;0;0;7;8;6;13,7316666666667;0;0;8;10;7;13,7714285714286;0;12,4;0,5;1,79;Dropout
2;42;1;9070;1;1;170;1;37;25;0;4;148,5;0;0;0;1;1;0;47;0;8;10;14;8;14625;0;5;7;7;5;13,4;0;9,4;-0,8;-3,12;Dropout
1;42;1;9147;1;1;130;1;34;34;99;99;109,8;1;0;0;0;1;0;23;0;0;3;3;0;0;0;0;2;2;0;0;0;7,6;2,6;0,32;Dropout
1;1;2;9773;1;1;133;1;19;38;5;0;133,7;1;0;0;1;0;0;19;0;0;6;11;1;13;0;0;5;10;0;0;0;7,6;2,6;0,32;Dropout
1;1;1;171;1;1;127;1;37;38;9;9;120,7;1;0;1;1;1;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;7,6;2,6;0,32;Dropout
1;39;1;9991;0;1;110;1;37;37;9;9;121,8;0;0;0;0;1;0;36;0;0;5;5;0;0;0;0;5;5;0;0;0;12,7;3,7;-1,7;Dropout
2;39;1;9147;1;1;160;1;37;37;9;7;110;0;0;0;1;1;0;30;0;0;5;8;2;11;0;0;5;6;4;11,5;0;15,5;2,8;-4,06;Dropout
1;43;1;9003;1;1;120;1;1;1;4;10;134,4;0;0;0;1;1;0;24;0;0;6;7;6;15,7142857142857;0;0;6;10;6;15,9;0;15,5;2,8;-4,06;Dropout
1;1;1;9147;1;1;133,1;1;34;34;0;0;125,3;0;0;0;1;1;0;26;0;11;15;15;11;10,8181818181818;0;12;14;15;11;11,6363636363636;1;7,6;2,6;0,32;Dropout
1;1;1;9147;1;1;132;1;19;38;9;7;119,1;0;0;0;0;1;0;19;0;0;5;16;1;12;0;0;5;6;0;0;0;13,9;-0,3;0,79;Dropout
1;17;5;9119;1;1;130;1;19;1;4;5;118,1;1;0;1;0;1;0;26;0;0;5;11;1;10;0;0;5;14;1;11;0;8,9;1,4;3,51;Dropout
1;39;1;9670;1;1;140;1;38;37;7;7;105,2;0;0;0;1;1;0;29;0;0;6;7;1;14;0;0;6;6;0;0;0;16,2;0,3;-0,92;Dropout
1;17;5;9119;1;1;131;1;19;37;9;7;123,3;1;0;0;1;1;1;19;0;0;5;9;5;12,6;0;0;5;8;2;12,5;0;8,9;1,4;3,51;Dropout
1;17;1;171;1;1;129;1;1;1;9;9;124,8;1;0;0;1;1;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;12,7;3,7;-1,7;Dropout
1;39;1;9991;0;19;133,1;1;19;37;9;9;149,4;0;0;0;0;1;0;29;0;0;5;11;2;11,3333333333333;0;0;5;9;1;12;0;11,1;0,6;2,02;Dropout
1;1;1;9085;1;1;123;1;3;1;2;5;112,9;0;0;0;1;1;0;18;0;0;5;5;0;0;0;0;5;5;0;0;0;7,6;2,6;0,32;Dropout
1;1;1;9147;1;1;125;1;1;1;4;2;134,1;1;0;0;1;1;0;20;0;0;5;0;0;0;0;0;5;0;0;0;0;8,9;1,4;3,51;Dropout
1;39;1;9119;1;1;133,1;1;37;37;9;9;101,6;0;0;0;1;1;1;30;0;0;5;11;0;0;0;0;5;5;0;0;0;12,7;3,7;-1,7;Dropout
1;51;1;9147;1;1;148;1;1;19;9;6;118,4;1;0;0;1;1;0;30;0;0;5;7;5;13,4;0;0;5;7;4;13,25;0;8,9;1,4;3,51;Dropout
1;17;4;9070;1;1;128;1;1;1;9;10;136,1;1;0;1;0;1;0;19;0;0;6;6;6;12,6666666666667;0;0;6;8;5;11,8;0;11,1;0,6;2,02;Dropout
1;17;2;9670;1;1;132;1;1;19;5;3;124;1;0;0;1;1;0;21;0;0;5;7;3;12,3333333333333;0;0;5;5;4;11,25;0;7,6;2,6;0,32;Dropout
1;44;1;171;1;39;160;1;19;38;9;9;160;1;0;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;15,5;2,8;-4,06;Dropout
1;39;1;9147;1;1;120;1;1;19;4;7;110;0;0;0;1;1;0;27;0;0;5;13;3;10,75;0;0;5;9;3;10,3333333333333;0;15,5;2,8;-4,06;Dropout
1;43;1;33;1;1;134;1;37;37;1;1;100;1;0;0;1;1;0;32;0;0;7;7;0;0;0;0;7;8;0;0;0;13,9;-0,3;0,79;Dropout
1;39;1;9670;1;12;133,1;1;37;1;9;3;120;0;0;1;0;1;0;40;0;0;6;13;0;0;0;0;6;6;0;0;0;15,5;2,8;-4,06;Dropout
1;44;1;9130;1;39;140;1;4;4;2;10;140;1;0;0;1;1;0;20;0;1;5;8;2;11,5;0;1;5;13;2;11,5;0;12,7;3,7;-1,7;Dropout
1;43;1;9147;1;1;122;1;1;38;1;7;118,9;0;0;0;1;1;0;21;0;0;5;11;2;10,5;0;0;5;13;0;0;0;12,7;3,7;-1,7;Dropout
1;17;1;9670;1;1;141;1;19;37;5;8;130,2;0;0;0;1;1;0;18;0;0;6;6;6;13,5;0;0;6;0;0;0;0;12,7;3,7;-1,7;Dropout
5;7;1;9070;1;3;140;1;37;37;7;7;140;0;0;0;0;1;0;30;0;0;6;6;1;10;0;0;6;6;0;0;0;15,5;2,8;-4,06;Dropout
1;39;1;9003;1;12;133,1;1;19;1;9;1;130;0;0;0;1;1;0;29;0;0;6;17;0;0;2;0;6;8;0;0;0;15,5;2,8;-4,06;Dropout
1;17;2;9119;1;1;137;1;1;1;4;4;130,4;1;0;1;1;1;0;18;0;0;5;10;1;12;0;0;5;7;3;10,6666666666667;2;7,6;2,6;0,32;Dropout
1;1;2;9670;1;1;122;1;1;1;9;9;116,1;1;0;0;1;1;1;18;0;0;5;6;4;12,25;0;0;5;5;5;12,2;0;9,4;-0,8;-3,12;Dropout
1;44;1;9003;1;39;130;1;1;1;3;10;130;0;0;0;1;1;0;22;0;4;10;21;5;11,4;1;2;7;13;6;11,6666666666667;0;15,5;2,8;-4,06;Dropout
1;43;2;9991;0;1;140;1;37;37;5;5;124,3;1;0;0;0;1;0;27;0;0;5;5;0;0;0;0;5;5;0;0;0;12,7;3,7;-1,7;Dropout
1;51;1;9070;1;1;122;1;38;38;9;9;128,8;1;0;0;1;1;0;21;0;4;12;13;5;13,2;0;4;12;12;4;13,5;0;8,9;1,4;3,51;Dropout
2;39;1;9238;1;1;120;1;37;37;7;7;134;0;0;0;1;1;1;40;0;0;6;7;6;12,3333333333333;0;0;6;10;4;12,75;0;8,9;1,4;3,51;Dropout
1;43;1;9147;1;1;129;1;19;1;9;5;112;0;0;0;1;1;0;22;0;5;9;9;5;11,2;0;5;9;14;7;11,25;2;12,7;3,7;-1,7;Dropout
1;17;3;9119;1;1;131;1;37;37;9;7;118,4;0;0;0;1;1;0;18;0;0;5;10;0;0;0;0;5;10;2;11,5;4;7,6;2,6;0,32;Dropout
1;51;1;9670;1;1;133,1;1;3;1;3;10;116,2;0;0;0;1;1;0;24;0;0;6;11;5;12,8571428571429;0;0;6;12;5;13,6666666666667;0;11,1;0,6;2,02;Dropout
1;17;3;9853;1;1;133,1;1;12;1;4;0;134,8;1;0;0;1;0;0;18;0;0;6;12;0;0;0;0;6;12;0;0;0;7,6;2,6;0,32;Dropout
1;1;3;9500;1;1;148;1;1;19;4;5;135,1;1;0;1;1;0;0;18;0;0;7;0;0;0;0;0;8;0;0;0;0;13,9;-0,3;0,79;Dropout
1;39;1;9085;1;19;133,1;1;19;37;7;90;104;0;0;0;1;0;0;26;0;0;5;11;1;12;1;0;5;12;0;0;4;10,8;1,4;1,74;Dropout
1;18;4;9500;1;1;137;1;3;1;3;4;126,7;1;0;0;1;0;0;18;0;0;7;8;7;13,6875;0;0;8;9;8;15,6222222222222;0;13,9;-0,3;0,79;Dropout
1;17;1;9991;0;1;140;1;38;37;6;7;127,3;0;0;0;1;0;0;20;0;0;5;0;0;0;0;0;5;0;0;0;0;11,1;0,6;2,02;Dropout
1;7;1;9238;1;3;130;1;1;1;4;10;125,1;0;0;1;0;0;0;27;0;0;6;8;0;0;0;0;5;6;0;0;0;16,2;0,3;-0,92;Dropout
1;17;1;9773;1;1;116;1;37;1;9;8;115,7;1;0;1;0;0;0;19;0;0;6;6;3;11,3333333333333;0;0;6;6;0;0;0;12,4;0,5;1,79;Dropout
1;1;3;9773;1;1;131;1;1;1;4;4;127,2;1;0;0;1;0;1;18;0;0;6;6;6;13,1666666666667;0;0;6;7;5;13,2;0;12,4;0,5;1,79;Dropout
1;44;1;9130;1;39;140;1;1;19;4;8;140;0;0;0;1;0;0;19;0;0;6;0;0;0;0;0;6;0;0;0;0;12,7;3,7;-1,7;Dropout
1;39;1;9085;1;19;133,1;1;37;37;9;9;100;1;0;1;0;0;1;26;0;0;6;7;0;0;0;0;6;6;0;0;0;13,9;-0,3;0,79;Dropout
1;1;1;9085;1;1;150;1;37;37;4;9;132,1;1;0;1;1;0;0;29;0;4;5;11;4;12,5;2;1;5;11;2;12,5;0;12,7;3,7;-1,7;Dropout
1;7;1;8014;0;40;120;1;37;19;9;3;120;0;0;0;1;0;0;36;0;6;10;15;4;13;0;5;9;10;4;13,75;0;8,9;1,4;3,51;Dropout
1;17;2;171;1;1;130;41;1;1;2;3;148,6;1;0;0;1;1;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;11,1;0,6;2,02;Dropout
1;1;1;9238;1;1;116;1;38;38;9;8;108,7;1;0;0;1;1;0;18;0;0;6;9;5;11;0;0;6;12;0;0;0;11,1;0,6;2,02;Dropout
1;17;1;9238;1;1;140;1;1;44;4;2;124,6;1;0;1;0;1;0;20;0;3;9;9;3;13,3333333333333;0;2;6;6;2;12,5;0;8,9;1,4;3,51;Dropout
1;44;1;9130;1;39;130;1;3;1;3;6;130;1;0;1;1;1;0;20;0;2;6;9;4;11;0;1;6;13;3;10,6666666666667;0;12,4;0,5;1,79;Dropout
1;18;1;9119;1;1;122;1;19;1;90;3;116,1;1;0;1;0;1;0;24;0;0;5;8;0;0;0;0;5;5;0;0;0;9,4;-0,8;-3,12;Dropout
1;17;1;9773;1;1;128;1;19;38;5;7;125,6;1;0;0;1;1;0;19;0;0;6;6;0;0;0;0;6;0;0;0;0;8,9;1,4;3,51;Dropout
1;17;1;9119;1;1;130;1;19;19;7;9;121,3;1;0;0;1;1;0;18;0;0;5;9;1;12;0;0;5;10;2;12;3;7,6;2,6;0,32;Dropout
1;43;2;9670;1;1;135;1;3;19;1;7;123,5;1;0;0;1;1;0;22;0;0;6;12;0;0;0;0;6;6;0;0;0;16,2;0,3;-0,92;Dropout
2;39;1;9085;1;12;133,1;1;1;39;5;3;140;1;0;1;0;0;0;32;0;0;6;7;0;0;0;0;6;6;0;0;0;13,9;-0,3;0,79;Dropout
1;17;1;9853;1;1;133,1;1;34;19;0;3;117,1;1;0;0;1;0;1;21;0;0;6;12;0;0;0;0;6;12;0;0;0;7,6;2,6;0,32;Dropout
1;1;1;9147;1;1;135;1;1;19;5;5;130,1;1;0;0;1;0;0;18;0;0;5;10;4;10,75;1;0;5;13;2;10;0;9,4;-0,8;-3,12;Dropout
2;43;1;9991;0;1;130;1;37;37;9;9;110;1;0;0;1;0;0;38;0;4;10;14;4;10,75;0;2;10;10;2;10;0;7,6;2,6;0,32;Dropout
4;27;1;9070;1;2;130;1;34;34;0;0;130;0;0;0;1;0;0;53;0;15;18;18;17;13,1764705882353;0;13;18;18;16;13;0;7,6;2,6;0,32;Dropout
2;39;1;8014;0;1;120;1;34;34;0;0;104;0;0;0;1;0;0;54;0;0;6;8;4;12,75;0;0;6;12;5;12,6;0;7,6;2,6;0,32;Dropout
1;39;1;8014;0;1;133,1;1;37;37;9;8;121;0;0;1;0;0;0;44;0;2;8;12;4;12;2;2;7;9;4;12;2;8,9;1,4;3,51;Dropout
1;1;1;9238;1;1;117;1;19;19;9;9;111,8;1;0;0;1;1;0;19;0;0;6;9;4;11,5;0;0;6;12;3;11;0;8,9;1,4;3,51;Dropout
